DepartamentoCodigo	MateriaCodigo	MateriaDescripcion	totalProfesores	conTituloCompatible	conTituloYFormacionCompatible
14	38	EDUCACION/FORMACION ETICA Y CIUDADANA             	121	74	71
14	39	SOCIOLOGIA Y ANTROPOLOGIA CULTURAL                	21	0	0
14	48	TEATRO                                            	1	1	1
14	49	ALGORITMIA/ALGORITMICA                            	3	0	0
14	56	ANATOMIA Y FISIOLOGIA                             	3	2	0
14	102	SALUD (EDUC SANITARIA/EDUC P SALUD)               	4	1	1
14	110	BIOLOGIA                                          	16	3	3
14	139	CALCULO MERCANTILES Y FINANCIEROS                 	7	5	3
14	174	ECONOMIA/AGROPECUARIA Y ADMINISTRACION RURAL      	19	0	0
14	175	MAQUINARIAS Y APEROS AGRICOLAS                    	17	0	0
14	185	CONTABILIDAD/CONTABILIDAD GENERAL                 	1	1	0
14	190	COMUNICACION/PRINCIPIOS                           	9	8	8
14	192	CONTABILIDAD Y GABINETE DE GESTION                	2	2	1
14	230	DIBUJO TECNICO                                    	1	0	0
14	233	EDUCACION AMBIENTAL Y SALUD                       	1	0	0
14	270	ECONOMIA/NOCIONES                                 	2	2	1
14	283	EDUCACION ARTISTICA/ARTES/EDUC. PARA EL ARTE      	118	20	20
14	293	EDUCACION FISICA/Y SUS TECNOLOGIAS/TEORÍA Y PRÁCT.	126	39	34
14	310	ECONOMIA Y GESTION                                	108	57	52
14	352	ORIENT. EDUCACIONAL Y SOCIOLABORAL (EDUC. EN VALOR	23	1	0
14	353	FARMACOLOGIA                                      	3	1	0
14	360	ESTADISTICA/APLICADA/PROBABILIDAD                 	1	1	1
14	365	FILOSOFIA (E.M)                                   	1	0	0
14	370	FISICA                                            	125	18	18
14	383	GABINETE DE INFORMATICA - LABORATORIO             	2	1	1
14	384	GANADO MAYOR                                      	14	4	1
14	388	GANADO MENOR                                      	13	4	1
14	397	POLITICA/FILOSOFIA POLITICA                       	65	37	32
14	403	PORTUGUES                                         	1	0	0
14	406	ANALISIS DEL DISCURSO                             	7	1	1
14	419	SEMINARIO CONTABLE/GABINETE CONTABLE              	8	7	2
14	420	GUARANI (GUARA ÑEE                                	130	108	102
14	424	HORTICULTURA                                      	3	0	0
14	435	INGLES                                            	95	11	11
14	436	INFORMATICA / APLICACIONES INFORMATICAS           	10	2	1
14	452	INTRODUCCION A LA ECONOMIA                        	5	3	1
14	512	CIENCIAS SOCIALES/CIENCIAS SOCIALES Y SUS TECNOLOG	10	5	5
14	551	CASTELLANO/LENG. Y LIT. CASTELL/LENG. Y LITERATURA	127	66	60
14	555	LITERATURA - EDUC.IDIOMATICA (BACHILLERATO)       	1	0	0
14	580	MATEMATICA / MATEMATICA Y SU DIDACTICA            	125	100	92
14	584	MATEMATICA APLICADA (INFORM. /A LA VIDA COTIDIANA)	3	2	2
14	611	MERCADOTECNIA                                     	3	3	1
14	621	NUTRICION/DIETETICA                               	2	0	0
14	635	ECOTURISMO                                        	1	1	0
14	652	PASANTIA                                          	8	0	0
14	693	PSICOLOGIA (DEPORTIVA)                            	107	2	0
14	697	QUIMICA                                           	114	27	25
14	720	SOCIOLOGIA                                        	70	54	42
14	786	GABINETE DE INFORMATICA - HARDWARE                	1	0	0
14	787	GABINETE DE INFORMATICA - SOFTWARE                	2	1	1
14	862	LENGUA Y LITERATURA GUARANI                       	4	3	3
14	892	ANTROPOLOGIA SOCIAL Y CULTURAL                    	85	32	20
14	995	PLAN OPTATIVO/PLAN DIFERENCIADO                   	103	0	0
14	1215	CIENCIAS BASICAS APLICADAS                        	11	1	1
14	1245	COMUNICACION ORAL Y ESCRITA                       	8	0	0
14	1398	FRUTICULTURA-SILVICULTURA-HORTICULTURA            	18	3	1
14	1399	AGRICULTURA Y PASTURA                             	16	3	1
14	1403	FILOSOFIA Y ANTROPOLOGÍA SOCIAL                   	120	2	2
14	1404	ORIENT.EDUC.Y SOCIOLABORAL SERV.SOCIAL Y PROD.COMU	166	12	5
14	1405	INVESTIGACIÓN SOCIAL Y ESTADÍSTICA                	114	53	40
14	1406	AGROECOLOGIA-METEROLOGÍA-BIOLOGIA GRAL.           	3	3	0
14	1407	ADMIN.RECURSOS NATUR.GEOLOGICOS Y EDAFOLOGICOS    	2	0	0
14	1408	LEGISLACIÓN AMBIENTAL-EVAL. IMPACTO AMBIENTAL     	2	0	0
14	1409	METOD.DE LA INVEST. SOCIOLOGIA.RURAL Y URBANA     	2	1	1
14	1410	DISEÑO Y ELAB. DE PROY.ECONOMÍA AMBIENTAL         	2	0	0
14	1416	CONTABILIDAD Y LEGISLACIÓN APLICADA               	10	8	2
14	1418	ENFERMERÍA Y PRÁCTICA                             	3	3	0
14	1419	SALUD PÚBLICA Y COMUNITARIA                       	3	1	0
14	1435	GEOLOGIA Y EDUCACION AMBIENTAL Y SALUD            	30	0	0
14	1442	TECNOLOG. ALTERNATIVA-INDUST. ALIMENT. Y ORGANICAS	1	0	0
14	1486	LOGICA MATEMATICA Y ESTADISTICA                   	23	15	13
15	5	HISTORIA Y GEOGRAFIA                              	67	46	45
15	13	CIENCIAS DE LA NATURALEZA Y SALUD                 	52	32	30
15	23	ADMINISTRACION FINANCIERA                         	4	0	0
15	28	ADMINISTRACION DE EMPRESAS                        	7	6	4
15	38	EDUCACION/FORMACION ETICA Y CIUDADANA             	62	41	41
15	39	SOCIOLOGIA Y ANTROPOLOGIA CULTURAL                	18	1	1
15	47	ALEMAN                                            	1	0	0
15	49	ALGORITMIA/ALGORITMICA                            	5	3	2
15	56	ANATOMIA Y FISIOLOGIA                             	2	0	0
15	102	SALUD (EDUC SANITARIA/EDUC P SALUD)               	3	0	0
15	110	BIOLOGIA                                          	11	8	8
15	139	CALCULO MERCANTILES Y FINANCIEROS                 	7	4	3
15	174	ECONOMIA/AGROPECUARIA Y ADMINISTRACION RURAL      	5	1	0
15	175	MAQUINARIAS Y APEROS AGRICOLAS                    	4	1	0
15	185	CONTABILIDAD/CONTABILIDAD GENERAL                 	1	1	1
15	190	COMUNICACION/PRINCIPIOS                           	2	1	1
15	192	CONTABILIDAD Y GABINETE DE GESTION                	1	1	1
15	230	DIBUJO TECNICO                                    	2	0	0
15	233	EDUCACION AMBIENTAL Y SALUD                       	2	2	2
15	270	ECONOMIA/NOCIONES                                 	1	1	0
15	283	EDUCACION ARTISTICA/ARTES/EDUC. PARA EL ARTE      	60	24	24
15	288	EDUCACION CRISTIANA                               	2	0	0
15	293	EDUCACION FISICA/Y SUS TECNOLOGIAS/TEORÍA Y PRÁCT.	53	28	23
15	310	ECONOMIA Y GESTION                                	58	32	29
15	320	ELECTRONICA                                       	3	1	0
15	352	ORIENT. EDUCACIONAL Y SOCIOLABORAL (EDUC. EN VALOR	20	1	1
15	353	FARMACOLOGIA                                      	2	0	0
15	361	ESTABILIDAD Y RESISTENCIA DE MATERIALES           	2	0	0
15	370	FISICA                                            	56	13	13
15	383	GABINETE DE INFORMATICA - LABORATORIO             	5	2	1
15	384	GANADO MAYOR                                      	3	3	0
15	388	GANADO MENOR                                      	4	4	0
15	397	POLITICA/FILOSOFIA POLITICA                       	29	19	18
15	406	ANALISIS DEL DISCURSO                             	5	1	1
15	409	LABORATORIO DE ELECTROTECNIA(ELECTROT.-LABORAT)   	5	4	1
15	411	TALLER MECANICO                                   	2	1	0
15	419	SEMINARIO CONTABLE/GABINETE CONTABLE              	6	6	5
15	420	GUARANI (GUARA ÑEE                                	85	75	74
15	429	PATOLOGIA/PATOLOGIA GENERAL                       	2	0	0
15	435	INGLES                                            	43	12	10
15	436	INFORMATICA / APLICACIONES INFORMATICAS           	8	2	1
15	437	INSTALACIONES/ELECT.(DIB.TEC.TALLER-DIS-PROY-PRES)	5	4	2
15	452	INTRODUCCION A LA ECONOMIA                        	3	1	0
15	512	CIENCIAS SOCIALES/CIENCIAS SOCIALES Y SUS TECNOLOG	3	1	1
15	551	CASTELLANO/LENG. Y LIT. CASTELL/LENG. Y LITERATURA	83	45	44
15	570	MARKETING/INTRODUCCION/GASTRONOMICO               	1	0	0
15	580	MATEMATICA / MATEMATICA Y SU DIDACTICA            	63	49	47
15	584	MATEMATICA APLICADA (INFORM. /A LA VIDA COTIDIANA)	5	3	2
15	611	MERCADOTECNIA                                     	2	2	1
15	621	NUTRICION/DIETETICA                               	3	1	0
15	635	ECOTURISMO                                        	1	0	0
15	693	PSICOLOGIA (DEPORTIVA)                            	54	5	5
15	697	QUIMICA                                           	54	17	16
15	720	SOCIOLOGIA                                        	24	19	19
15	756	TECNICAS INSTRUMENTALES                           	2	0	0
15	786	GABINETE DE INFORMATICA - HARDWARE                	2	1	0
15	787	GABINETE DE INFORMATICA - SOFTWARE                	2	1	0
15	862	LENGUA Y LITERATURA GUARANI                       	1	0	0
15	892	ANTROPOLOGIA SOCIAL Y CULTURAL                    	35	10	8
15	903	HOTELERIA                                         	1	0	0
15	904	GASTRONOMIA                                       	1	0	0
15	942	TOPOGRAFIA (PRACTICA)                             	1	0	0
15	995	PLAN OPTATIVO/PLAN DIFERENCIADO                   	54	0	0
15	1192	ADMINISTRACION TURISTICA                          	1	0	0
15	1215	CIENCIAS BASICAS APLICADAS                        	3	2	2
15	1245	COMUNICACION ORAL Y ESCRITA                       	8	0	0
15	1398	FRUTICULTURA-SILVICULTURA-HORTICULTURA            	6	3	0
15	1399	AGRICULTURA Y PASTURA                             	5	2	0
15	1403	FILOSOFIA Y ANTROPOLOGÍA SOCIAL                   	62	1	1
15	1404	ORIENT.EDUC.Y SOCIOLABORAL SERV.SOCIAL Y PROD.COMU	83	3	3
15	1405	INVESTIGACIÓN SOCIAL Y ESTADÍSTICA                	46	22	18
15	1406	AGROECOLOGIA-METEROLOGÍA-BIOLOGIA GRAL.           	4	0	0
15	1407	ADMIN.RECURSOS NATUR.GEOLOGICOS Y EDAFOLOGICOS    	4	0	0
15	1408	LEGISLACIÓN AMBIENTAL-EVAL. IMPACTO AMBIENTAL     	2	1	1
15	1409	METOD.DE LA INVEST. SOCIOLOGIA.RURAL Y URBANA     	3	1	1
15	1410	DISEÑO Y ELAB. DE PROY.ECONOMÍA AMBIENTAL         	2	0	0
15	1416	CONTABILIDAD Y LEGISLACIÓN APLICADA               	9	4	3
15	1417	TURISMO Y ECOTURISMO                              	1	0	0
15	1418	ENFERMERÍA Y PRÁCTICA                             	3	3	1
15	1419	SALUD PÚBLICA Y COMUNITARIA                       	3	3	2
15	1428	LABORAT. Y TECNOL.(MATE.YTECN.DE CONST Y LABORAT.)	4	0	0
15	1435	GEOLOGIA Y EDUCACION AMBIENTAL Y SALUD            	17	0	0
15	1436	TRABAJO ARTESANALES                               	1	0	0
15	1439	PROYECTO Y DIBUJO TECNICO                         	3	1	0
15	1440	TALLER E INSTALACIONES                            	2	0	0
15	1442	TECNOLOG. ALTERNATIVA-INDUST. ALIMENT. Y ORGANICAS	1	0	0
15	1486	LOGICA MATEMATICA Y ESTADISTICA                   	15	9	8
16	5	HISTORIA Y GEOGRAFIA                              	29	15	13
16	7	PROYECTO EDUCATIVO COMUNITARIO/PARTIC. COMUNITARIA	3	1	1
16	13	CIENCIAS DE LA NATURALEZA Y SALUD                 	25	10	6
16	23	ADMINISTRACION FINANCIERA                         	2	0	0
16	28	ADMINISTRACION DE EMPRESAS                        	1	1	0
16	38	EDUCACION/FORMACION ETICA Y CIUDADANA             	30	15	14
16	39	SOCIOLOGIA Y ANTROPOLOGIA CULTURAL                	5	0	0
16	47	ALEMAN                                            	9	5	3
16	49	ALGORITMIA/ALGORITMICA                            	2	2	0
16	110	BIOLOGIA                                          	6	4	3
16	139	CALCULO MERCANTILES Y FINANCIEROS                 	1	1	1
16	155	CIENCIAS NATURALES                                	2	0	0
16	174	ECONOMIA/AGROPECUARIA Y ADMINISTRACION RURAL      	4	0	0
16	175	MAQUINARIAS Y APEROS AGRICOLAS                    	5	1	0
16	190	COMUNICACION/PRINCIPIOS                           	1	0	0
16	192	CONTABILIDAD Y GABINETE DE GESTION                	2	1	0
16	230	DIBUJO TECNICO                                    	2	0	0
16	270	ECONOMIA/NOCIONES                                 	1	1	0
16	283	EDUCACION ARTISTICA/ARTES/EDUC. PARA EL ARTE      	26	5	4
16	288	EDUCACION CRISTIANA                               	5	2	2
16	293	EDUCACION FISICA/Y SUS TECNOLOGIAS/TEORÍA Y PRÁCT.	28	13	11
16	310	ECONOMIA Y GESTION                                	17	7	7
16	352	ORIENT. EDUCACIONAL Y SOCIOLABORAL (EDUC. EN VALOR	12	0	0
16	365	FILOSOFIA (E.M)                                   	1	0	0
16	370	FISICA                                            	27	5	2
16	383	GABINETE DE INFORMATICA - LABORATORIO             	2	2	0
16	384	GANADO MAYOR                                      	4	2	1
16	388	GANADO MENOR                                      	4	2	1
16	397	POLITICA/FILOSOFIA POLITICA                       	14	7	7
16	408	LOGICA MATEMATICA (Y TEORIA DE CONJUNTOS) (ED. SUP	1	0	0
16	419	SEMINARIO CONTABLE/GABINETE CONTABLE              	1	1	1
16	420	GUARANI (GUARA ÑEE                                	31	21	18
16	435	INGLES                                            	26	2	2
16	436	INFORMATICA / APLICACIONES INFORMATICAS           	3	1	0
16	512	CIENCIAS SOCIALES/CIENCIAS SOCIALES Y SUS TECNOLOG	1	0	0
16	551	CASTELLANO/LENG. Y LIT. CASTELL/LENG. Y LITERATURA	37	15	13
16	580	MATEMATICA / MATEMATICA Y SU DIDACTICA            	36	24	15
16	584	MATEMATICA APLICADA (INFORM. /A LA VIDA COTIDIANA)	2	1	0
16	611	MERCADOTECNIA                                     	1	1	0
16	612	METODOLOGIA DE LA INVESTIGACION (TRAB. CIENTIFICO)	1	0	0
16	675	PRODUCCION VEGETAL                                	1	0	0
16	676	PRODUCCION ANIMAL                                 	1	0	0
16	693	PSICOLOGIA (DEPORTIVA)                            	21	0	0
16	697	QUIMICA                                           	26	5	3
16	720	SOCIOLOGIA                                        	15	10	9
16	786	GABINETE DE INFORMATICA - HARDWARE                	2	2	0
16	787	GABINETE DE INFORMATICA - SOFTWARE                	2	2	0
16	862	LENGUA Y LITERATURA GUARANI                       	1	1	0
16	892	ANTROPOLOGIA SOCIAL Y CULTURAL                    	13	6	5
16	995	PLAN OPTATIVO/PLAN DIFERENCIADO                   	27	0	0
16	1215	CIENCIAS BASICAS APLICADAS                        	1	0	0
16	1398	FRUTICULTURA-SILVICULTURA-HORTICULTURA            	7	2	0
16	1399	AGRICULTURA Y PASTURA                             	4	2	0
16	1403	FILOSOFIA Y ANTROPOLOGÍA SOCIAL                   	28	2	2
16	1404	ORIENT.EDUC.Y SOCIOLABORAL SERV.SOCIAL Y PROD.COMU	37	1	0
16	1405	INVESTIGACIÓN SOCIAL Y ESTADÍSTICA                	23	12	8
16	1416	CONTABILIDAD Y LEGISLACIÓN APLICADA               	2	2	1
16	1435	GEOLOGIA Y EDUCACION AMBIENTAL Y SALUD            	8	0	0
16	1486	LOGICA MATEMATICA Y ESTADISTICA                   	6	4	3
17	5	HISTORIA Y GEOGRAFIA                              	11	8	7
17	13	CIENCIAS DE LA NATURALEZA Y SALUD                 	9	1	1
17	28	ADMINISTRACION DE EMPRESAS                        	2	1	0
17	38	EDUCACION/FORMACION ETICA Y CIUDADANA             	11	7	5
17	39	SOCIOLOGIA Y ANTROPOLOGIA CULTURAL                	2	1	1
17	110	BIOLOGIA                                          	5	1	1
17	139	CALCULO MERCANTILES Y FINANCIEROS                 	1	0	0
17	174	ECONOMIA/AGROPECUARIA Y ADMINISTRACION RURAL      	2	0	0
17	175	MAQUINARIAS Y APEROS AGRICOLAS                    	1	0	0
17	283	EDUCACION ARTISTICA/ARTES/EDUC. PARA EL ARTE      	11	0	0
17	293	EDUCACION FISICA/Y SUS TECNOLOGIAS/TEORÍA Y PRÁCT.	11	3	3
17	310	ECONOMIA Y GESTION                                	9	3	2
17	352	ORIENT. EDUCACIONAL Y SOCIOLABORAL (EDUC. EN VALOR	2	0	0
17	370	FISICA                                            	11	3	3
17	384	GANADO MAYOR                                      	1	1	0
17	388	GANADO MENOR                                      	1	1	0
17	397	POLITICA/FILOSOFIA POLITICA                       	3	1	1
17	419	SEMINARIO CONTABLE/GABINETE CONTABLE              	1	1	0
17	420	GUARANI (GUARA ÑEE                                	15	5	5
17	435	INGLES                                            	10	1	1
17	436	INFORMATICA / APLICACIONES INFORMATICAS           	1	0	0
17	452	INTRODUCCION A LA ECONOMIA                        	1	0	0
17	551	CASTELLANO/LENG. Y LIT. CASTELL/LENG. Y LITERATURA	13	2	2
17	580	MATEMATICA / MATEMATICA Y SU DIDACTICA            	11	7	7
17	652	PASANTIA                                          	1	0	0
17	693	PSICOLOGIA (DEPORTIVA)                            	11	0	0
17	697	QUIMICA                                           	14	2	2
17	700	SILVICULTURA                                      	1	0	0
17	720	SOCIOLOGIA                                        	2	2	2
17	892	ANTROPOLOGIA SOCIAL Y CULTURAL                    	5	2	1
17	995	PLAN OPTATIVO/PLAN DIFERENCIADO                   	9	0	0
17	1398	FRUTICULTURA-SILVICULTURA-HORTICULTURA            	1	0	0
17	1399	AGRICULTURA Y PASTURA                             	1	0	0
17	1403	FILOSOFIA Y ANTROPOLOGÍA SOCIAL                   	12	0	0
17	1404	ORIENT.EDUC.Y SOCIOLABORAL SERV.SOCIAL Y PROD.COMU	14	0	0
17	1405	INVESTIGACIÓN SOCIAL Y ESTADÍSTICA                	4	3	2
17	1416	CONTABILIDAD Y LEGISLACIÓN APLICADA               	1	1	0
17	1435	GEOLOGIA Y EDUCACION AMBIENTAL Y SALUD            	8	1	0
17	1486	LOGICA MATEMATICA Y ESTADISTICA                   	8	2	2
